symbol,direction,open_price,close_price,stop_loss,take_profit,volume,open_time,close_time,pnl,confidence,bars_held,status
AUDUSD,sell,0.61524,0.62266,0.62024,0.60524,0.25,2025-02-03 00:00:00,2025-02-03 23:00:00,-0.0018549999999999955,0.64,23,stopped
AUDJPY,sell,95.409,96.391,95.909,94.409,0.39,2025-02-03 01:00:00,2025-02-03 23:00:00,-0.38297999999999977,0.67,22,stopped
AUDCHF,sell,0.56055,0.56677,0.56555,0.55055,0.19,2025-02-03 02:00:00,2025-02-03 23:00:00,-0.0011818000000000006,0.66,21,stopped
CADCHF,sell,0.62568,0.63101,0.63068,0.61568,0.19,2025-02-03 17:00:00,2025-02-03 23:00:00,-0.0010126999999999899,0.7,6,stopped
CADJPY,sell,106.192,107.321,106.692,105.192,0.39,2025-02-03 17:00:00,2025-02-03 23:00:00,-0.4403100000000019,0.65,6,stopped
AUDJPY,sell,95.554,96.391,96.054,94.554,0.39,2025-02-03 19:00:00,2025-02-03 23:00:00,-0.3264300000000013,0.66,4,stopped
AUDCAD,sell,0.9062,0.89596,0.9112,0.8962,0.19,2025-01-24 07:00:00,2025-02-04 07:00:00,0.001945600000000005,0.74,168,profit
AUDCAD,sell,0.90646,0.89596,0.91146,0.89646,0.19,2025-02-03 00:00:00,2025-02-04 07:00:00,0.001995000000000012,0.72,31,profit
CHFJPY,sell,170.042,170.591,170.542,169.042,0.39,2025-02-03 23:00:00,2025-02-04 10:00:00,-0.21411000000000258,0.96,11,stopped
EURAUD,sell,1.6603599999999998,1.66601,1.6653599999999997,1.6503599999999998,0.38,2025-02-03 23:00:00,2025-02-04 10:00:00,-0.002147000000000059,0.84,11,stopped
AUDCAD,sell,0.90574,0.89533,0.91074,0.89574,0.19,2025-01-24 10:00:00,2025-02-04 11:00:00,0.001977900000000006,0.61,169,profit
AUDCAD,sell,0.90594,0.89533,0.91094,0.89594,0.19,2025-01-24 17:00:00,2025-02-04 11:00:00,0.002015900000000002,0.6,162,profit
CADJPY,sell,107.321,107.949,107.821,106.321,0.39,2025-02-03 23:00:00,2025-02-04 15:00:00,-0.24492000000000005,0.62,16,stopped
AUDJPY,sell,96.02,96.557,96.52,95.02,0.39,2025-02-04 07:00:00,2025-02-04 16:00:00,-0.2094300000000024,0.92,9,stopped
AUDUSD,sell,0.62266,0.62797,0.62766,0.61266,0.25,2025-02-03 23:00:00,2025-02-05 10:00:00,-0.0013275000000000092,0.61,35,stopped
AUDCHF,sell,0.56203,0.56733,0.56703,0.55203,0.19,2025-02-03 01:00:00,2025-02-06 14:00:00,-0.0010069999999999947,0.63,85,stopped
AUDCHF,sell,0.56213,0.56733,0.56713,0.55213,0.19,2025-02-03 08:00:00,2025-02-06 14:00:00,-0.0009879999999999967,0.6,78,stopped
AUDJPY,sell,96.293,95.255,96.793,95.293,0.39,2025-02-04 10:00:00,2025-02-06 15:00:00,0.4048200000000043,0.84,53,profit
AUDCHF,sell,0.56246,0.56837,0.56746,0.55246,0.19,2025-02-03 00:00:00,2025-02-06 17:00:00,-0.0011229000000000156,0.75,89,stopped
AUDCHF,sell,0.56358,0.56869,0.56858,0.55358,0.19,2025-02-03 09:00:00,2025-02-06 19:00:00,-0.0009709000000000112,0.73,82,stopped
AUDCHF,sell,0.5645,0.56959,0.5695,0.5545,0.19,2025-02-04 07:00:00,2025-02-07 03:00:00,-0.0009671000000000074,0.79,68,stopped
AUDCHF,sell,0.56444,0.56959,0.5694400000000001,0.55444,0.19,2025-02-04 10:00:00,2025-02-07 03:00:00,-0.0009784999999999978,0.64,65,stopped
AUDCHF,sell,0.56501,0.57009,0.57001,0.55501,0.19,2025-02-04 16:00:00,2025-02-07 04:00:00,-0.000965199999999995,0.82,60,stopped
AUDCHF,sell,0.56575,0.57118,0.57075,0.55575,0.19,2025-01-27 12:00:00,2025-02-07 16:00:00,-0.0010317000000000089,0.75,220,stopped
AUDNZD,sell,1.10277,1.10806,1.10777,1.09277,0.44,2025-02-03 00:00:00,2025-02-07 16:00:00,-0.0023276000000000074,0.74,112,stopped
CADCHF,sell,0.63061,0.6357,0.63561,0.62061,0.19,2025-02-04 11:00:00,2025-02-07 17:00:00,-0.0009671000000000074,0.79,78,stopped
CADCHF,sell,0.63101,0.63694,0.63601,0.62101,0.19,2025-02-03 23:00:00,2025-02-07 19:00:00,-0.0011266999999999983,0.7,92,stopped
CADCHF,sell,0.6318,0.63694,0.6368,0.6218,0.19,2025-02-04 15:00:00,2025-02-07 19:00:00,-0.0009765999999999852,0.81,76,stopped
AUDNZD,sell,1.1059,1.11094,1.1109,1.0959,0.44,2024-12-20 11:00:00,2025-02-10 17:00:00,-0.0022175999999999706,0.64,820,stopped
AUDCHF,sell,0.56698,0.57202,0.57198,0.55698,0.19,2025-02-06 15:00:00,2025-02-10 17:00:00,-0.0009575999999999873,0.75,50,stopped
AUDNZD,sell,1.10606,1.11108,1.11106,1.09606,0.44,2024-12-20 12:00:00,2025-02-10 18:00:00,-0.0022088000000000108,0.7,820,stopped
AUDNZD,sell,1.10618,1.11132,1.1111799999999998,1.09618,0.44,2025-02-03 23:00:00,2025-02-10 19:00:00,-0.0022616000000000636,0.64,116,stopped
AUDNZD,sell,1.1074,1.1125,1.1123999999999998,1.0974,0.44,2025-01-24 07:00:00,2025-02-10 20:00:00,-0.002244000000000046,0.61,277,stopped
AUDNZD,sell,1.10692,1.1125,1.1119199999999998,1.09692,0.44,2025-02-04 11:00:00,2025-02-10 20:00:00,-0.002455200000000062,0.66,105,stopped
AUDNZD,sell,1.10763,1.11286,1.1126299999999998,1.0976299999999999,0.44,2025-01-06 13:00:00,2025-02-10 21:00:00,-0.00230120000000003,0.6,608,stopped
AUDCHF,sell,0.56726,0.57233,0.57226,0.55726,0.19,2025-01-27 11:00:00,2025-02-10 21:00:00,-0.0009633000000000037,0.8,250,stopped
AUDCHF,sell,0.56733,0.57233,0.57233,0.55733,0.19,2025-02-06 14:00:00,2025-02-10 21:00:00,-0.000950000000000001,0.79,55,stopped
AUDCHF,sell,0.5677,0.57275,0.5727,0.5577,0.19,2025-01-15 15:00:00,2025-02-11 13:00:00,-0.0009594999999999997,0.61,454,stopped
AUDCHF,sell,0.56837,0.57365,0.57337,0.55837,0.19,2025-02-06 17:00:00,2025-02-11 14:00:00,-0.0010031999999999908,0.78,69,stopped
AUDCHF,sell,0.56869,0.57415,0.57369,0.55869,0.19,2025-02-06 19:00:00,2025-02-11 16:00:00,-0.0010374000000000039,0.76,69,stopped
AUDJPY,sell,95.365,95.886,95.865,94.365,0.39,2025-02-07 16:00:00,2025-02-11 17:00:00,-0.20319000000000031,0.76,49,stopped
AUDJPY,sell,95.273,95.886,95.773,94.273,0.39,2025-02-10 17:00:00,2025-02-11 17:00:00,-0.23906999999999984,0.71,24,stopped
AUDCHF,sell,0.56959,0.57471,0.57459,0.55959,0.19,2025-02-07 03:00:00,2025-02-11 18:00:00,-0.0009728000000000025,0.85,63,stopped
AUDNZD,sell,1.10826,1.11332,1.11326,1.09826,0.44,2025-01-06 14:00:00,2025-02-11 20:00:00,-0.0022264000000000285,0.6,630,stopped
AUDJPY,sell,95.47,96.065,95.97,94.47,0.39,2025-02-06 14:00:00,2025-02-11 22:00:00,-0.23204999999999956,0.69,80,stopped
AUDCHF,sell,0.57061,0.57571,0.57561,0.5606099999999999,0.19,2025-02-07 19:00:00,2025-02-12 04:00:00,-0.0009690000000000199,0.61,57,stopped
AUDCAD,sell,0.89588,0.90092,0.90088,0.88588,0.19,2025-02-07 19:00:00,2025-02-14 16:00:00,-0.0009576000000000084,0.75,117,stopped
AUDCAD,sell,0.89695,0.90197,0.90195,0.88695,0.19,2025-02-05 10:00:00,2025-02-17 05:00:00,-0.0009538000000000046,0.63,187,stopped
AUDCAD,sell,0.89741,0.90248,0.90241,0.88741,0.19,2025-02-07 17:00:00,2025-02-17 07:00:00,-0.0009632999999999826,0.64,134,stopped
AUDCAD,sell,0.89773,0.90341,0.90273,0.88773,0.19,2025-02-03 23:00:00,2025-02-17 11:00:00,-0.0010792000000000037,0.63,228,stopped
AUDCAD,sell,0.89845,0.90356,0.90345,0.88845,0.19,2025-02-10 20:00:00,2025-02-20 02:00:00,-0.0009709000000000112,0.69,174,stopped
AUDCAD,sell,0.89843,0.90356,0.90343,0.8884299999999999,0.19,2025-02-10 21:00:00,2025-02-20 02:00:00,-0.000974700000000015,0.76,173,stopped
AUDCAD,sell,0.89883,0.90426,0.90383,0.88883,0.19,2025-02-10 18:00:00,2025-02-20 05:00:00,-0.0010316999999999876,0.64,179,stopped
AUDCAD,sell,0.89872,0.90426,0.90372,0.88872,0.19,2025-02-10 19:00:00,2025-02-20 05:00:00,-0.0010525999999999982,0.67,178,stopped
AUDCAD,sell,0.89972,0.90489,0.90472,0.88972,0.19,2025-02-07 03:00:00,2025-02-20 06:00:00,-0.0009823000000000015,0.69,219,stopped
AUDCAD,sell,0.89969,0.90489,0.90469,0.88969,0.19,2025-02-11 14:00:00,2025-02-20 06:00:00,-0.0009879999999999967,0.7,160,stopped
AUDCAD,sell,0.89939,0.90489,0.90439,0.88939,0.19,2025-02-11 20:00:00,2025-02-20 06:00:00,-0.0010449999999999904,0.77,154,stopped
AUDCAD,sell,0.89968,0.90489,0.90468,0.88968,0.19,2025-02-11 22:00:00,2025-02-20 06:00:00,-0.000989899999999988,0.61,152,stopped
AUDCAD,sell,0.90002,0.90506,0.90502,0.89002,0.19,2025-02-11 17:00:00,2025-02-20 07:00:00,-0.0009575999999999873,0.73,158,stopped
AUDCAD,sell,0.90007,0.90524,0.90507,0.89007,0.19,2025-02-07 04:00:00,2025-02-20 08:00:00,-0.0009823000000000015,0.62,220,stopped
AUDCAD,sell,0.90099,0.906,0.90599,0.89099,0.19,2025-02-03 04:00:00,2025-02-20 10:00:00,-0.0009519000000000134,0.7,318,stopped
AUDCAD,sell,0.90215,0.90729,0.90715,0.89215,0.19,2025-01-22 21:00:00,2025-02-20 17:00:00,-0.0009766000000000065,0.65,500,stopped
AUDCAD,sell,0.90191,0.90729,0.90691,0.89191,0.19,2025-02-03 03:00:00,2025-02-20 17:00:00,-0.0010222000000000098,0.63,326,stopped
AUDCAD,sell,0.90162,0.90729,0.90662,0.89162,0.19,2025-02-03 12:00:00,2025-02-20 17:00:00,-0.0010773000000000121,0.61,317,stopped
AUDCAD,sell,0.90248,0.90764,0.90748,0.8924799999999999,0.19,2025-02-17 07:00:00,2025-02-20 20:00:00,-0.0009804000000000102,0.63,85,stopped
AUDJPY,sell,95.592,96.101,96.092,94.592,0.39,2025-02-20 06:00:00,2025-02-21 03:00:00,-0.19851000000000013,0.94,21,stopped
AUDJPY,sell,95.659,96.374,96.159,94.659,0.39,2025-02-20 05:00:00,2025-02-21 04:00:00,-0.27884999999999577,0.94,23,stopped
CADJPY,sell,105.638,106.192,106.138,104.638,0.39,2025-02-20 06:00:00,2025-02-21 04:00:00,-0.21605999999999526,0.82,22,stopped
AUDJPY,sell,95.607,96.374,96.107,94.607,0.39,2025-02-20 17:00:00,2025-02-21 04:00:00,-0.2991299999999984,0.9,11,stopped
AUDJPY,sell,96.374,95.334,96.874,95.374,0.39,2025-02-21 04:00:00,2025-02-21 17:00:00,0.4055999999999969,0.77,13,profit
AUDJPY,sell,95.903,94.838,96.403,94.903,0.39,2025-02-20 02:00:00,2025-02-21 20:00:00,0.41535000000000466,0.6,42,profit
AUDCHF,sell,0.57571,0.56535,0.5807100000000001,0.56571,0.19,2025-02-12 04:00:00,2025-02-25 18:00:00,0.0019684000000000064,0.85,230,profit
CADCHF,sell,0.63468,0.62436,0.63968,0.62468,0.19,2025-02-20 06:00:00,2025-02-25 18:00:00,0.0019607999999999995,0.77,84,profit
AUDCHF,sell,0.5753,0.56529,0.5803,0.5653,0.19,2025-02-20 17:00:00,2025-02-26 05:00:00,0.001901900000000014,0.72,84,profit
AUDCHF,sell,0.57424,0.56424,0.57924,0.56424,0.19,2025-02-11 17:00:00,2025-02-26 15:00:00,0.001900000000000002,0.76,262,profit
AUDCHF,sell,0.57471,0.56424,0.5797100000000001,0.56471,0.19,2025-02-11 18:00:00,2025-02-26 15:00:00,0.001989300000000017,0.84,261,profit
AUDCHF,sell,0.57484,0.56424,0.57984,0.56484,0.19,2025-02-20 20:00:00,2025-02-26 15:00:00,0.0020140000000000106,0.94,91,profit
AUDCHF,sell,0.5748,0.56424,0.5798,0.5648,0.19,2025-02-21 03:00:00,2025-02-26 15:00:00,0.002006400000000003,0.79,84,profit
AUDCHF,sell,0.57525,0.56424,0.58025,0.56525,0.19,2025-02-21 04:00:00,2025-02-26 15:00:00,0.002091900000000014,0.78,83,profit
AUDCHF,sell,0.57415,0.56407,0.57915,0.56415,0.19,2025-02-11 16:00:00,2025-02-26 16:00:00,0.0019152000000000168,0.78,264,profit
AUDCHF,sell,0.57417,0.56407,0.57917,0.56417,0.19,2025-02-20 05:00:00,2025-02-26 16:00:00,0.0019189999999999995,0.67,107,profit
AUDCHF,sell,0.57393,0.56367,0.5789300000000001,0.56393,0.19,2025-02-20 02:00:00,2025-02-26 20:00:00,0.001949400000000009,0.84,114,profit
AUDCHF,sell,0.57344,0.56331,0.57844,0.5634399999999999,0.19,2025-02-21 17:00:00,2025-02-26 22:00:00,0.0019246999999999947,0.81,77,profit
AUDCHF,sell,0.57275,0.5624,0.57775,0.56275,0.19,2025-02-11 13:00:00,2025-02-27 16:00:00,0.0019664999999999943,0.67,291,profit
AUDCHF,sell,0.57307,0.5624,0.57807,0.56307,0.19,2025-02-17 05:00:00,2025-02-27 16:00:00,0.002027299999999992,0.79,203,profit
AUDCHF,sell,0.57326,0.5624,0.57826,0.56326,0.19,2025-02-17 11:00:00,2025-02-27 16:00:00,0.0020633999999999965,0.67,197,profit
AUDCHF,sell,0.57202,0.56168,0.57702,0.56202,0.19,2025-02-10 17:00:00,2025-02-27 18:00:00,0.001964600000000003,0.78,313,profit
AUDCHF,sell,0.57208,0.56168,0.57708,0.56208,0.19,2025-02-10 20:00:00,2025-02-27 18:00:00,0.0019760000000000146,0.7,310,profit
AUDCHF,sell,0.57233,0.56168,0.57733,0.56233,0.19,2025-02-10 21:00:00,2025-02-27 18:00:00,0.0020235000000000092,0.66,309,profit
AUDCHF,sell,0.57118,0.56084,0.57618,0.56118,0.19,2025-02-07 16:00:00,2025-02-27 22:00:00,0.001964600000000003,0.79,342,profit
AUDCHF,sell,0.57148,0.56084,0.57648,0.56148,0.19,2025-02-14 16:00:00,2025-02-27 22:00:00,0.0020215999999999967,0.88,222,profit
AUDCHF,sell,0.57099,0.56084,0.57599,0.56099,0.19,2025-02-21 20:00:00,2025-02-27 22:00:00,0.0019284999999999984,0.8,98,profit
AUDJPY,sell,94.408,93.363,94.908,93.408,0.39,2025-02-25 18:00:00,2025-02-27 22:00:00,0.4075500000000007,0.9,52,profit
AUDJPY,sell,94.384,93.363,94.884,93.384,0.39,2025-02-26 16:00:00,2025-02-27 22:00:00,0.3981900000000003,0.64,30,profit
AUDJPY,sell,94.288,93.084,94.788,93.288,0.39,2025-02-26 15:00:00,2025-02-28 02:00:00,0.4695599999999975,0.75,35,profit
CHFJPY,sell,167.098,166.083,167.598,166.098,0.39,2025-02-26 15:00:00,2025-02-28 03:00:00,0.39585000000000575,0.68,36,profit
AUDCAD,sell,0.90757,0.89732,0.91257,0.89757,0.19,2025-02-21 04:00:00,2025-02-28 05:00:00,0.0019474999999999968,0.63,121,profit
CADJPY,sell,103.664,104.283,104.164,102.664,0.39,2025-02-27 22:00:00,2025-02-28 10:00:00,-0.24140999999999993,0.62,12,stopped
CHFJPY,sell,166.461,167.056,166.961,165.461,0.39,2025-02-27 22:00:00,2025-02-28 10:00:00,-0.23204999999999956,0.74,12,stopped
AUDCAD,sell,0.906,0.89557,0.911,0.896,0.19,2025-02-20 10:00:00,2025-02-28 15:00:00,0.0019817000000000094,0.63,149,profit
AUDCAD,sell,0.90625,0.89557,0.91125,0.89625,0.19,2025-02-26 05:00:00,2025-02-28 15:00:00,0.0020292000000000044,0.67,58,profit
AUDUSD,sell,0.63054,0.61952,0.63554,0.62054,0.25,2025-02-26 15:00:00,2025-02-28 20:00:00,0.0027550000000000074,0.68,53,profit
AUDJPY,sell,93.363,94.086,93.863,92.363,0.39,2025-02-27 22:00:00,2025-03-03 13:00:00,-0.2819699999999996,0.94,39,stopped
AUDJPY,sell,93.638,94.175,94.138,92.638,0.39,2025-02-27 16:00:00,2025-03-03 14:00:00,-0.20942999999999687,0.94,46,stopped
AUDJPY,sell,93.597,94.175,94.097,92.597,0.39,2025-02-28 15:00:00,2025-03-03 14:00:00,-0.22542000000000115,0.88,23,stopped
AUDCAD,sell,0.89573,0.90215,0.90073,0.88573,0.19,2025-02-28 20:00:00,2025-03-03 21:00:00,-0.0012197999999999964,0.73,25,stopped
AUDCAD,sell,0.89732,0.90243,0.90232,0.88732,0.19,2025-02-28 05:00:00,2025-03-03 22:00:00,-0.00097089999999999,0.66,41,stopped
AUDJPY,sell,93.689,92.489,94.189,92.689,0.39,2025-02-27 18:00:00,2025-03-04 03:00:00,0.4679999999999956,0.94,57,profit
AUDCHF,sell,0.56535,0.55499,0.57035,0.55535,0.19,2025-02-25 18:00:00,2025-03-04 06:00:00,0.0019684000000000064,0.79,108,profit
AUDCHF,sell,0.56424,0.55414,0.56924,0.55424,0.19,2025-02-26 15:00:00,2025-03-04 10:00:00,0.0019189999999999995,0.75,91,profit
AUDCHF,sell,0.56407,0.55359,0.56907,0.55407,0.19,2025-02-26 16:00:00,2025-03-04 14:00:00,0.0019911999999999873,0.82,94,profit
AUDCHF,sell,0.56367,0.55359,0.56867,0.55367,0.19,2025-02-26 20:00:00,2025-03-04 14:00:00,0.0019151999999999956,0.77,90,profit
CADCHF,sell,0.62356,0.61314,0.62856,0.61356,0.19,2025-02-26 15:00:00,2025-03-04 18:00:00,0.0019797999999999973,0.65,99,profit
CADCHF,sell,0.62341,0.61314,0.62841,0.61341,0.19,2025-02-27 16:00:00,2025-03-04 18:00:00,0.0019513000000000002,0.82,74,profit
CADCHF,sell,0.62272,0.61251,0.6277200000000001,0.61272,0.19,2025-02-27 22:00:00,2025-03-04 19:00:00,0.0019399000000000102,0.67,69,profit
AUDCAD,sell,0.89817,0.90419,0.90317,0.88817,0.19,2025-03-03 13:00:00,2025-03-04 20:00:00,-0.001143800000000005,0.61,31,stopped
AUDCAD,sell,0.89965,0.90489,0.90465,0.8896499999999999,0.19,2025-02-28 02:00:00,2025-03-04 21:00:00,-0.0009956000000000043,0.66,67,stopped
AUDJPY,sell,92.584,93.266,93.084,91.584,0.39,2025-03-04 10:00:00,2025-03-04 21:00:00,-0.2659800000000008,0.81,11,stopped
AUDJPY,sell,92.465,93.266,92.965,91.465,0.39,2025-03-04 14:00:00,2025-03-04 21:00:00,-0.3123900000000008,0.94,7,stopped
AUDUSD,sell,0.6227,0.6284,0.6277,0.6127,0.25,2025-03-03 14:00:00,2025-03-05 10:00:00,-0.0014249999999999818,0.74,44,stopped
AUDCHF,sell,0.55365,0.55904,0.55865,0.54365,0.19,2025-03-04 20:00:00,2025-03-05 15:00:00,-0.001024100000000001,0.62,19,stopped
AUDUSD,sell,0.62537,0.6317,0.63037,0.61537,0.25,2025-02-27 16:00:00,2025-03-05 16:00:00,-0.0015825000000000145,0.65,96,stopped
AUDCHF,sell,0.55499,0.56053,0.55999,0.54499,0.19,2025-03-04 06:00:00,2025-03-05 16:00:00,-0.0010525999999999982,0.82,34,stopped
AUDCAD,sell,0.9014,0.90667,0.9064,0.8914,0.19,2025-03-04 18:00:00,2025-03-05 16:00:00,-0.0010012999999999995,0.65,22,stopped
AUDCHF,sell,0.5553,0.56053,0.5603,0.5453,0.19,2025-03-04 21:00:00,2025-03-05 16:00:00,-0.000993699999999992,0.8,19,stopped
AUDCAD,sell,0.90172,0.90768,0.90672,0.89172,0.19,2025-02-27 18:00:00,2025-03-05 17:00:00,-0.0011324000000000145,0.67,95,stopped
AUDCHF,sell,0.5563,0.56155,0.5613,0.5463,0.19,2025-03-04 03:00:00,2025-03-05 18:00:00,-0.0009974999999999956,0.79,39,stopped
CADCHF,sell,0.61367,0.61896,0.61867,0.60367,0.19,2025-03-04 21:00:00,2025-03-05 18:00:00,-0.001005099999999982,0.66,21,stopped
AUDCHF,sell,0.55762,0.56325,0.56262,0.54762,0.19,2025-03-03 22:00:00,2025-03-05 19:00:00,-0.0010697000000000046,0.8,45,stopped
CADCHF,sell,0.61518,0.62045,0.62018,0.6051799999999999,0.19,2025-03-04 14:00:00,2025-03-05 19:00:00,-0.0010012999999999995,0.74,29,stopped
AUDCHF,sell,0.55721,0.56325,0.56221,0.54721,0.19,2025-03-05 10:00:00,2025-03-05 19:00:00,-0.0011476000000000086,0.81,9,stopped
AUDCAD,sell,0.90355,0.90871,0.90855,0.89355,0.19,2025-02-03 01:00:00,2025-03-05 21:00:00,-0.0009804000000000102,0.6,548,stopped
AUDCAD,sell,0.90364,0.90871,0.90864,0.89364,0.19,2025-02-26 22:00:00,2025-03-05 21:00:00,-0.0009633000000000037,0.7,119,stopped
AUDCHF,sell,0.55922,0.56443,0.56422,0.54922,0.19,2025-02-28 03:00:00,2025-03-05 21:00:00,-0.000989899999999988,0.78,90,stopped
AUDCHF,sell,0.55842,0.56443,0.56342,0.54842,0.19,2025-03-03 21:00:00,2025-03-05 21:00:00,-0.0011418999999999924,0.75,48,stopped
AUDCAD,sell,0.90293,0.90871,0.90793,0.89293,0.19,2025-03-04 19:00:00,2025-03-05 21:00:00,-0.0010982000000000014,0.7,26,stopped
AUDCHF,sell,0.55904,0.56443,0.56404,0.54904,0.19,2025-03-05 15:00:00,2025-03-05 21:00:00,-0.001024100000000001,0.78,6,stopped
AUDJPY,sell,93.737,94.317,94.237,92.737,0.39,2025-03-05 16:00:00,2025-03-05 21:00:00,-0.22619999999999935,0.9,5,stopped
AUDCAD,sell,0.90374,0.90923,0.90874,0.89374,0.19,2025-01-23 23:00:00,2025-03-05 22:00:00,-0.001043099999999999,0.73,695,stopped
AUDCHF,sell,0.56024,0.56546,0.56524,0.55024,0.19,2025-02-28 10:00:00,2025-03-06 03:00:00,-0.0009918000000000006,0.78,89,stopped
AUDCHF,sell,0.56041,0.56546,0.56541,0.55041,0.19,2025-02-28 15:00:00,2025-03-06 03:00:00,-0.0009594999999999997,0.72,84,stopped
AUDCHF,sell,0.56025,0.56546,0.56525,0.55025,0.19,2025-03-05 17:00:00,2025-03-06 03:00:00,-0.000989899999999988,0.61,10,stopped
EURJPY,sell,160.546,161.139,161.046,159.546,0.39,2025-03-05 21:00:00,2025-03-06 03:00:00,-0.23127000000000691,0.8,6,stopped
AUDCHF,sell,0.56053,0.56555,0.56553,0.55053,0.19,2025-03-05 16:00:00,2025-03-06 04:00:00,-0.0009538000000000046,0.82,12,stopped
AUDJPY,sell,94.133,94.646,94.633,93.133,0.39,2025-03-05 19:00:00,2025-03-06 04:00:00,-0.20007000000000205,0.67,9,stopped
CADCHF,sell,0.61774,0.62289,0.62274,0.60774,0.19,2025-03-05 16:00:00,2025-03-06 05:00:00,-0.0009785000000000189,0.67,13,stopped
AUDJPY,sell,94.631,93.569,95.131,93.631,0.39,2025-03-06 03:00:00,2025-03-06 12:00:00,0.4141799999999991,0.82,9,profit
AUDCAD,sell,0.90489,0.91016,0.90989,0.89489,0.19,2025-02-20 06:00:00,2025-03-06 14:00:00,-0.0010012999999999995,0.65,248,stopped
AUDCAD,sell,0.90506,0.91016,0.91006,0.89506,0.19,2025-02-20 07:00:00,2025-03-06 14:00:00,-0.0009689999999999987,0.71,247,stopped
EURCAD,sell,1.54679,1.5521,1.55179,1.53679,0.19,2025-03-05 21:00:00,2025-03-06 14:00:00,-0.001008899999999986,0.61,17,stopped
EURAUD,sell,1.7021199999999999,1.70954,1.7071199999999997,1.6921199999999998,0.38,2025-03-05 21:00:00,2025-03-06 15:00:00,-0.0028196000000000774,0.88,18,stopped
AUDJPY,sell,93.569,94.141,94.069,92.569,0.39,2025-03-06 12:00:00,2025-03-06 17:00:00,-0.22308000000000106,0.94,5,stopped
AUDJPY,sell,93.485,94.141,93.985,92.485,0.39,2025-03-06 14:00:00,2025-03-06 17:00:00,-0.2558400000000023,0.95,3,stopped
AUDJPY,sell,93.353,94.141,93.853,92.353,0.39,2025-03-06 15:00:00,2025-03-06 17:00:00,-0.30732000000000426,0.94,2,stopped
CHFJPY,sell,167.095,167.696,167.595,166.095,0.39,2025-03-05 21:00:00,2025-03-07 01:00:00,-0.23438999999999965,0.73,28,stopped
AUDNZD,sell,1.11286,1.10277,1.1178599999999999,1.10286,0.44,2025-02-10 21:00:00,2025-03-07 03:00:00,0.004439599999999971,0.7,438,profit
AUDCHF,sell,0.56546,0.55538,0.57046,0.55546,0.19,2025-03-06 03:00:00,2025-03-07 07:00:00,0.0019151999999999956,0.66,28,profit
AUDCHF,sell,0.56325,0.55261,0.56825,0.55325,0.19,2025-03-05 19:00:00,2025-03-07 15:00:00,0.0020215999999999967,0.61,44,profit
CADCHF,sell,0.62203,0.6118,0.62703,0.61203,0.19,2025-03-06 03:00:00,2025-03-07 15:00:00,0.0019436999999999927,0.85,36,profit
CADJPY,sell,103.894,102.448,104.394,102.894,0.39,2025-03-06 17:00:00,2025-03-07 15:00:00,0.5639400000000048,0.65,22,profit
AUDJPY,sell,92.539,93.126,93.039,91.539,0.39,2025-03-07 15:00:00,2025-03-07 17:00:00,-0.2289300000000013,0.94,2,stopped
CADCHF,sell,0.62113,0.60982,0.62613,0.61113,0.19,2025-03-05 21:00:00,2025-03-07 18:00:00,0.002148899999999987,0.86,45,profit
CADCHF,sell,0.62098,0.60982,0.62598,0.61098,0.19,2025-03-06 17:00:00,2025-03-07 18:00:00,0.0021203999999999897,0.7,25,profit
AUDCAD,sell,0.90184,0.90718,0.90684,0.89184,0.19,2025-03-07 07:00:00,2025-03-10 04:00:00,-0.0010146000000000022,0.64,21,stopped
EURCHF,sell,0.96076,0.94989,0.96576,0.9507599999999999,0.19,2025-03-05 21:00:00,2025-03-10 11:00:00,0.002065299999999988,0.66,62,profit
AUDCAD,sell,0.90371,0.90954,0.90871,0.89371,0.19,2025-03-07 03:00:00,2025-03-10 13:00:00,-0.0011077000000000003,0.74,34,stopped
AUDCAD,sell,0.90524,0.91035,0.91024,0.89524,0.19,2025-02-20 08:00:00,2025-03-10 14:00:00,-0.00097089999999999,0.66,294,stopped
AUDCAD,sell,0.90496,0.91035,0.90996,0.89496,0.19,2025-03-07 01:00:00,2025-03-10 14:00:00,-0.001024100000000001,0.65,37,stopped
AUDCAD,sell,0.90609,0.91196,0.91109,0.8960899999999999,0.19,2025-03-06 17:00:00,2025-03-10 15:00:00,-0.0011153000000000079,0.63,46,stopped
AUDCAD,sell,0.90659,0.91196,0.91159,0.89659,0.19,2025-03-07 17:00:00,2025-03-10 15:00:00,-0.0010202999999999974,0.68,22,stopped
AUDCAD,sell,0.90618,0.91196,0.91118,0.89618,0.19,2025-03-07 18:00:00,2025-03-10 15:00:00,-0.0010982000000000014,0.67,21,stopped
AUDNZD,sell,1.11109,1.10092,1.1160899999999998,1.10109,0.44,2025-02-20 17:00:00,2025-03-10 17:00:00,0.004474800000000005,0.7,288,profit
EURGBP,sell,0.83663,0.84184,0.84163,0.82663,0.19,2025-03-05 21:00:00,2025-03-11 02:00:00,-0.0009899000000000093,0.9,77,stopped
AUDCHF,sell,0.56168,0.55121,0.56668,0.55168,0.19,2025-02-27 18:00:00,2025-03-11 03:00:00,0.0019892999999999964,0.78,177,profit
AUDCHF,sell,0.56155,0.55121,0.56655,0.55155,0.19,2025-03-05 18:00:00,2025-03-11 03:00:00,0.001964600000000003,0.67,81,profit
